"State","County.Name","B_armed","B_unarmed","H_armed","H_unarmed","W_armed","W_unarmed","src.wapo","SortGADMintoPrevOrder","SortGADMintoGADMintoGADMorder","County.FIPS.Code","FIPS","DMA","WeaponsBlack.sum","WeaponsWhite.sum","AssaultsBlack.sum","AssaultsWhite.sum","county","CountyName","ID","TOT_POP","TOT_MALE","TOT_FEMALE","WA_TOT","BAC_TOT","H_TOT","Pct.Uninsured","Median.Income","Gini","Pct.Living.in.Poverty","Pct.HS.Education","PercentSlaveOwningFarms","NSlavesPerCounty","ID.1","FBIDataToRight","VictimsOfHateCrimes","MURDER","AGASSLT","USPSDToRight","BlackArmed","BlackUnarmed","HispanicArmed","HispanicUnarmed","WhiteArmed","WhiteUnarmed","State.1","RandID","SouthernLawCenterDataToRight","Arson","Assault","Bombing","Cross.Burnings","Harassment","Intelligence","Intimidation","Leafletting","Legal.Developments","Murder","Rally","Threat","Vandalism","BayesianPosterior","ModelID","m.log.RR_Black_Unarmed_Versus_White_Unarmed","sd.log.RR_Black_Unarmed_Versus_White_Unarmed"
"TX","Anderson County",0,0,0,0,1,0,"wapo",2524,2579,48001,48001,7,4,15,15,16,"Anderson","Anderson","TXAnderson",58458,35521,22937,44226,12979,9287,25.6,40482,0.465,20.9,74.8,0.410104842,73,"TX001","FBIDataToRight",NA,1,59,"USPSDToRight",NA,NA,NA,NA,NA,NA,NA,NA,"SouthernLawCenterDataToRight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BayesianPosterior",NA,1.23280013389397,1.13301457602392
"TX","Atascosa County",0,0,0,0,1,0,"wapo",2530,2585,48013,48013,37,1,4,1,26,"Atascosa","Atascosa","TXAtascosa",44911,22130,22781,43340,532,27785,26.7,42439,0.429,20.4,73.8,NA,NA,"TX013","FBIDataToRight",NA,0,36,"USPSDToRight",NA,NA,NA,NA,NA,NA,NA,NA,"SouthernLawCenterDataToRight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BayesianPosterior",NA,1.21029797655946,1.12092075193204
"TX","Bexar County",0,1,6,0,3,0,"wapo",2538,2593,48029,48029,37,212,930,205,973,"Bexar","Bexar","TXBexar",1714773,840840,873933,1475485,150419,1006958,23.1,47724,0.463,17,81.4,NA,NA,"TX029","FBIDataToRight",3,64,1260,"USPSDToRight",1,1,1,1,0,1,"TX",39,"SouthernLawCenterDataToRight",0,0,0,0,0,0,0,0,1,0,0,0,0,"BayesianPosterior",253,2.52160702338511,0.915858521549483
"TX","Brazoria County",1,0,0,0,2,0,"wapo",2543,2598,48039,48039,11,18,72,44,150,"Brazoria","Brazoria","TXBrazoria",313166,159000,154166,249084,41023,86643,21.4,64242,0.416,12.1,84.3,0.432180252,15,"TX039","FBIDataToRight",1,4,292,"USPSDToRight",0,0,1,0,0,0,"TX",39,"SouthernLawCenterDataToRight",0,0,0,0,0,0,0,0,0,0,0,0,1,"BayesianPosterior",255,1.50682718713806,0.962217528082438
"TX","Caldwell County",0,0,1,0,0,0,"wapo",2551,2606,48055,48055,54,2,8,8,37,"Caldwell","Caldwell","TXCaldwell",38066,19180,18886,33969,2954,17922,27.5,41749,0.428,17.3,75.6,0.440009394,23,"TX055","FBIDataToRight",NA,2,28,"USPSDToRight",NA,NA,NA,NA,NA,NA,NA,NA,"SouthernLawCenterDataToRight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BayesianPosterior",NA,1.71973468233852,1.16140367490321
"TX","Chambers County",0,0,0,0,1,0,"wapo",2559,2614,48071,48071,11,9,15,16,35,"Chambers","Chambers","TXChambers",35096,17661,17435,30858,3195,6635,20.3,69491,0.384,10.6,84.8,NA,NA,"TX071","FBIDataToRight",NA,0,56,"USPSDToRight",NA,NA,NA,NA,NA,NA,NA,NA,"SouthernLawCenterDataToRight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BayesianPosterior",NA,1.04959177547902,1.12986459003614
"TX","Collin County",0,0,0,0,1,0,"wapo",2566,2621,48085,48085,7,19,61,42,133,"Collin","Collin","TXCollin",782341,384363,397978,600717,74199,115354,16.7,77862,0.424,7.7,92.8,NA,NA,"TX085","FBIDataToRight",1,7,287,"USPSDToRight",NA,NA,NA,NA,NA,NA,NA,NA,"SouthernLawCenterDataToRight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BayesianPosterior",NA,2.32356994552364,0.974340038887151
"TX","Dallas County",4,0,1,1,5,0,"wapo",2580,2635,48113,48113,7,NA,NA,NA,NA,"Dallas","Dallas","TXDallas",2368139,1171002,1197137,1637820,558066,905940,31,46909,0.492,19,76.5,NA,NA,"TX113","FBIDataToRight",NA,35,2455,"USPSDToRight",1,1,0,0,3,3,"TX",39,"SouthernLawCenterDataToRight",0,0,0,0,0,0,0,0,2,1,0,1,3,"BayesianPosterior",259,2.28061374404089,0.869759228179456
"TX","Denton County",0,0,1,0,1,0,"wapo",2584,2639,48121,48121,7,NA,NA,NA,NA,"Denton","Denton","TXDenton",662614,325960,336654,539743,62877,120836,17.9,68671,0.422,8.1,91.2,NA,NA,"TX121","FBIDataToRight",2,10,399,"USPSDToRight",0,0,1,0,0,0,"TX",39,"SouthernLawCenterDataToRight",0,1,0,0,0,0,0,0,1,0,0,0,0,"BayesianPosterior",260,2.24455793230905,0.957616157261124
"TX","Ector County",0,0,2,0,2,0,"wapo",2591,2646,48135,48135,158,9,52,12,104,"Ector","Ector","TXEctor",137130,67686,69444,125904,7092,72331,29.5,42339,0.473,19.6,72.9,NA,NA,"TX135","FBIDataToRight",NA,8,251,"USPSDToRight",NA,NA,NA,NA,NA,NA,NA,NA,"SouthernLawCenterDataToRight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BayesianPosterior",NA,1.15661550109124,1.04372492443614
"TX","Ellis County",0,0,1,0,0,0,"wapo",2593,2648,48139,48139,7,6,32,45,168,"Ellis","Ellis","TXEllis",149610,73870,75740,131511,14555,35161,23.1,57929,0.404,11.5,82.9,NA,NA,"TX139","FBIDataToRight",NA,1,200,"USPSDToRight",NA,NA,NA,NA,NA,NA,NA,NA,"SouthernLawCenterDataToRight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BayesianPosterior",NA,1.94778384708555,1.10560296256891
"TX","El Paso County",1,0,4,0,0,1,"wapo",2594,2649,48141,48141,101,20,131,60,675,"El Paso","ElPaso","TXElPaso",800647,387876,412771,746389,30999,658134,32.8,36064,0.47,24.6,71,NA,NA,"TX141","FBIDataToRight",1,18,826,"USPSDToRight",0,0,0,1,0,0,"TX",39,"SouthernLawCenterDataToRight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BayesianPosterior",261,1.91270369370174,0.961781665534086
"TX","Fort Bend County",0,0,0,0,2,0,"wapo",2602,2657,48157,48157,11,33,37,101,89,"Fort Bend","FortBend","TXFortBend",585375,287368,298007,340821,132685,138967,19.6,76758,0.425,9,88.6,0.43529482,20,"TX157","FBIDataToRight",1,14,249,"USPSDToRight",NA,NA,NA,NA,NA,NA,NA,NA,"SouthernLawCenterDataToRight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BayesianPosterior",NA,1.70852094654814,0.965086342336262
"TX","Gregg County",0,0,0,0,2,0,"wapo",2615,2670,48183,48183,109,25,46,44,56,"Gregg","Gregg","TXGregg",121730,59468,62262,92211,25941,20018,25.7,41623,0.459,20.5,82.4,NA,NA,"TX183","FBIDataToRight",NA,2,139,"USPSDToRight",1,0,0,1,1,0,"TX",39,"SouthernLawCenterDataToRight",0,0,0,0,0,0,0,0,0,0,0,0,1,"BayesianPosterior",262,0.980287050226381,1.08635611048644
"TX","Guadalupe County",0,0,0,0,1,0,"wapo",2617,2672,48187,48187,37,3,35,5,69,"Guadalupe","Guadalupe","TXGuadalupe",131533,64762,66771,116449,10059,46889,22.2,58799,0.395,11.4,85.1,0.443709636,202,"TX187","FBIDataToRight",NA,2,70,"USPSDToRight",NA,NA,NA,NA,NA,NA,NA,NA,"SouthernLawCenterDataToRight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BayesianPosterior",NA,1.47274227403873,1.06241765271267
"TX","Harris County",9,2,5,0,3,0,"wapo",2624,2679,48201,48201,11,1060,788,1025,1158,"Harris","Harris","TXHarris",4092459,2037405,2055054,2918354,825785,1671540,29.9,50437,0.488,18.7,77.6,NA,NA,"TX201","FBIDataToRight",3,163,2455,"USPSDToRight",4,4,1,3,0,4,"TX",39,"SouthernLawCenterDataToRight",1,3,0,0,0,0,0,1,4,0,0,0,3,"BayesianPosterior",263,2.99098396290835,0.984949303438143
"TX","Henderson County",0,0,0,0,1,0,"wapo",2630,2685,48213,48213,7,5,23,9,35,"Henderson","Henderson","TXHenderson",78532,38468,40064,71398,5386,8490,28.8,37137,0.46,19.3,79,0.430514505,1,"TX213","FBIDataToRight",NA,1,64,"USPSDToRight",NA,NA,NA,NA,NA,NA,NA,NA,"SouthernLawCenterDataToRight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BayesianPosterior",NA,1.30471645732883,1.18196777321689
"TX","Hidalgo County",0,0,2,0,1,0,"wapo",2631,2686,48215,48215,97,0,164,6,595,"Hidalgo","Hidalgo","TXHidalgo",774769,376944,397825,754936,6258,702206,38.1,33070,0.491,33.4,60.2,NA,NA,"TX215","FBIDataToRight",NA,41,735,"USPSDToRight",NA,NA,NA,NA,NA,NA,NA,NA,"SouthernLawCenterDataToRight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BayesianPosterior",NA,2.40110180896575,0.979979803299998
"TX","Hockley County",0,0,1,0,0,0,"wapo",2633,2688,48219,48219,147,1,10,4,27,"Hockley","Hockley","TXHockley",22935,11297,11638,21452,996,9993,26.5,40334,0.433,19.1,74.1,NA,NA,"TX219","FBIDataToRight",NA,0,31,"USPSDToRight",NA,NA,NA,NA,NA,NA,NA,NA,"SouthernLawCenterDataToRight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BayesianPosterior",NA,1.62240624013482,1.15187632371709
"TX","Hudspeth County",1,0,0,0,0,0,"wapo",2638,2693,48229,48229,101,NA,NA,0,2,"Hudspeth","Hudspeth","TXHudspeth",3476,1750,1726,3328,64,2768,41.4,26993,0.498,29.5,50.5,NA,NA,"TX229","FBIDataToRight",NA,0,0,"USPSDToRight",NA,NA,NA,NA,NA,NA,NA,NA,"SouthernLawCenterDataToRight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BayesianPosterior",NA,1.45643538685709,1.21985151715834
"TX","Jefferson County",1,0,0,0,1,0,"wapo",2646,2701,48245,48245,137,106,39,167,76,"Jefferson","Jefferson","TXJefferson",252273,128946,123327,150885,88495,42899,27.5,39756,0.468,22.6,81.4,NA,NA,"TX245","FBIDataToRight",NA,9,239,"USPSDToRight",NA,NA,NA,NA,NA,NA,NA,NA,"SouthernLawCenterDataToRight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BayesianPosterior",NA,1.57671506645244,1.05439394362974
"TX","Kendall County",0,0,1,0,0,0,"wapo",2653,2708,48259,48259,37,0,10,0,9,"Kendall","Kendall","TXKendall",33410,16299,17111,32268,298,6829,19.1,68301,0.477,10,91.1,NA,NA,"TX259","FBIDataToRight",NA,2,6,"USPSDToRight",NA,NA,NA,NA,NA,NA,NA,NA,"SouthernLawCenterDataToRight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BayesianPosterior",NA,1.67901851775819,1.20352095918972
"TX","Kerr County",0,0,0,0,2,0,"wapo",2656,2711,48265,48265,37,0,28,1,28,"Kerr","Kerr","TXKerr",49625,24068,25557,46963,1139,11895,27.8,42064,0.451,15.6,86.2,NA,NA,"TX265","FBIDataToRight",NA,2,47,"USPSDToRight",NA,NA,NA,NA,NA,NA,NA,NA,"SouthernLawCenterDataToRight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BayesianPosterior",NA,0.813433630320317,1.02789522170343
"TX","Lamar County",0,0,1,0,0,1,"wapo",2662,2717,48277,48277,7,3,22,11,23,"Lamar","Lamar","TXLamar",49793,24044,25749,40729,7213,3223,25,38852,0.448,18.4,82.4,0.417124013,53,"TX277","FBIDataToRight",NA,3,45,"USPSDToRight",NA,NA,NA,NA,NA,NA,NA,NA,"SouthernLawCenterDataToRight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BayesianPosterior",NA,0.622634645158366,1.08949142567781
"TX","Leon County",0,0,0,0,1,0,"wapo",2668,2723,48289,48289,93,0,1,0,3,"Leon","Leon","TXLeon",16801,8385,8416,15209,1297,2260,27.6,40847,0.454,14.4,78.7,0.427114292,14,"TX289","FBIDataToRight",NA,0,15,"USPSDToRight",NA,NA,NA,NA,NA,NA,NA,NA,"SouthernLawCenterDataToRight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BayesianPosterior",NA,1.04431684829806,1.19954101660692
"TX","Liberty County",0,0,1,0,0,0,"wapo",2669,2724,48291,48291,11,5,11,23,79,"Liberty","Liberty","TXLiberty",75643,37190,38453,65048,8861,13602,26.3,46770,0.413,18.8,73.2,0.395372384,0,"TX291","FBIDataToRight",NA,0,138,"USPSDToRight",NA,NA,NA,NA,NA,NA,NA,NA,"SouthernLawCenterDataToRight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BayesianPosterior",NA,1.79531336350513,1.16001743009612
"TX","Llano County",0,0,0,0,1,0,"wapo",2673,2728,48299,48299,54,NA,NA,NA,NA,"Llano","Llano","TXLlano",19301,9329,9972,18744,168,1542,24.1,40102,0.48,15.8,88,NA,NA,"TX299","FBIDataToRight",NA,0,12,"USPSDToRight",NA,NA,NA,NA,NA,NA,NA,NA,"SouthernLawCenterDataToRight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BayesianPosterior",NA,1.01287697649309,1.16062236567018
"TX","Lynn County",0,0,0,1,0,0,"wapo",2676,2731,48305,48305,147,1,0,NA,NA,"Lynn","Lynn","TXLynn",5915,2947,2968,5594,155,2743,28.8,36145,0.397,19.7,74.2,NA,NA,"TX305","FBIDataToRight",NA,0,2,"USPSDToRight",NA,NA,NA,NA,NA,NA,NA,NA,"SouthernLawCenterDataToRight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BayesianPosterior",NA,1.52510924758872,1.22252854569418
"TX","McLennan County",1,0,0,0,1,0,"wapo",2678,2733,48309,48309,93,38,48,114,199,"Mclennan","McLennan","TXMcLennan",234906,114169,120737,189095,37697,55471,23.9,39620,0.464,21.3,80.3,0.454047103,11,"TX309","FBIDataToRight",NA,15,324,"USPSDToRight",NA,NA,NA,NA,NA,NA,NA,NA,"SouthernLawCenterDataToRight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BayesianPosterior",NA,1.63732699557121,1.03140735365276
"TX","Midland County",0,0,0,0,1,0,"wapo",2688,2743,48329,48329,158,14,66,43,149,"Midland","Midland","TXMidland",136872,67242,69630,122260,10314,51600,24.4,53482,0.503,14.4,81.2,NA,NA,"TX329","FBIDataToRight",NA,3,170,"USPSDToRight",NA,NA,NA,NA,NA,NA,NA,NA,"SouthernLawCenterDataToRight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BayesianPosterior",NA,1.51891999485583,1.14156636041104
"TX","Montague County",0,0,0,0,2,0,"wapo",2692,2747,48337,48337,142,0,2,0,25,"Montague","Montague","TXMontague",19719,9665,10054,19128,122,1930,26.8,42415,0.438,16.1,81.2,NA,NA,"TX337","FBIDataToRight",NA,0,8,"USPSDToRight",NA,NA,NA,NA,NA,NA,NA,NA,"SouthernLawCenterDataToRight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BayesianPosterior",NA,0.514291751142498,1.15226364431749
"TX","Montgomery County",0,0,0,0,1,0,"wapo",2693,2748,48339,48339,11,17,111,27,180,"Montgomery","Montgomery","TXMontgomery",455746,225911,229835,413629,22319,94698,21.7,65483,0.46,11.5,85.9,0.431746644,3,"TX339","FBIDataToRight",NA,4,235,"USPSDToRight",0,0,0,1,1,0,"TX",39,"SouthernLawCenterDataToRight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BayesianPosterior",266,2.08613478163308,1.06524836142059
"TX","Nacogdoches County",0,0,0,0,1,0,"wapo",2697,1299,48347,48347,109,18,22,43,37,"Nacogdoches","Nacogdoches","TXNacogdoches",64524,30800,33724,50230,12361,11356,28.3,35854,0.485,25.5,80.5,0.449785067,0,"TX347","FBIDataToRight",NA,0,79,"USPSDToRight",NA,NA,NA,NA,NA,NA,NA,NA,"SouthernLawCenterDataToRight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BayesianPosterior",NA,1.28220158335737,1.12147846357071
"TX","Nolan County",0,0,0,0,1,0,"wapo",2700,1302,48353,48353,163,1,4,5,25,"Nolan","Nolan","TXNolan",15216,7561,7655,14051,855,5103,24.9,33981,0.446,20.1,77.4,NA,NA,"TX353","FBIDataToRight",NA,1,33,"USPSDToRight",NA,NA,NA,NA,NA,NA,NA,NA,"SouthernLawCenterDataToRight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BayesianPosterior",NA,1.02915586039845,1.16440140101538
"TX","Nueces County",0,0,1,0,0,0,"wapo",2701,1303,48355,48355,128,23,155,58,423,"Nueces","Nueces","TXNueces",340223,167038,173185,312368,15987,206293,23.9,41899,0.472,20,78.2,NA,NA,"TX355","FBIDataToRight",1,5,487,"USPSDToRight",NA,NA,NA,NA,NA,NA,NA,NA,"SouthernLawCenterDataToRight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BayesianPosterior",NA,2.28996404661729,1.02941911222498
"TX","Panola County",0,1,0,0,0,0,"wapo",2706,1308,48365,48365,81,7,4,8,20,"Panola","Panola","TXPanola",23796,11808,11988,19283,4031,1970,22.5,48621,0.444,13.8,81.5,0.43478262,22,"TX365","FBIDataToRight",NA,0,25,"USPSDToRight",NA,NA,NA,NA,NA,NA,NA,NA,"SouthernLawCenterDataToRight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BayesianPosterior",NA,1.65072859854001,1.07310397469323
"TX","Parker County",1,0,0,0,3,0,"wapo",2707,1309,48367,48367,7,5,18,1,55,"Parker","Parker","TXParker",116927,59292,57635,111408,2469,12410,21.7,57092,0.444,12,85.4,NA,NA,"TX367","FBIDataToRight",NA,1,53,"USPSDToRight",NA,NA,NA,NA,NA,NA,NA,NA,"SouthernLawCenterDataToRight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BayesianPosterior",NA,0.74192861901867,1.06408145020407
"TX","Polk County",0,0,0,0,1,0,"wapo",2710,1312,48373,48373,11,4,8,8,13,"Polk","Polk","TXPolk",45413,24288,21125,38326,5547,5959,29.3,38747,0.443,19.6,74.9,0.447475795,25,"TX373","FBIDataToRight",NA,1,32,"USPSDToRight",NA,NA,NA,NA,NA,NA,NA,NA,"SouthernLawCenterDataToRight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BayesianPosterior",NA,1.18729093673312,1.10748735087191
"TX","Potter County",0,0,1,0,0,1,"wapo",2711,1313,48375,48375,129,11,60,32,126,"Potter","Potter","TXPotter",121073,61919,59154,99331,14095,42692,29.7,35323,0.461,24.5,75.4,NA,NA,"TX375","FBIDataToRight",NA,5,194,"USPSDToRight",0,0,1,1,1,0,"TX",39,"SouthernLawCenterDataToRight",0,0,0,0,0,0,0,1,0,0,0,0,0,"BayesianPosterior",267,0.880095200364375,0.98314334687969
"TX","Starr County",0,0,2,0,0,0,"wapo",2737,2765,48427,48427,97,0,15,0,60,"Starr","Starr","TXStarr",60968,29440,31528,60539,106,58337,35.8,24497,0.519,39.2,47.9,NA,NA,"TX427","FBIDataToRight",NA,0,109,"USPSDToRight",NA,NA,NA,NA,NA,NA,NA,NA,"SouthernLawCenterDataToRight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BayesianPosterior",NA,1.80826751182848,1.16378681955443
"TX","Tarrant County",2,1,3,1,8,1,"wapo",2743,2771,48439,48439,7,255,466,580,852,"Tarrant","Tarrant","TXTarrant",1809034,887235,921799,1388970,292086,482977,23.6,52482,0.448,14.4,83.8,NA,NA,"TX439","FBIDataToRight",5,54,1651,"USPSDToRight",0,0,1,0,1,2,"TX",39,"SouthernLawCenterDataToRight",0,0,0,0,0,0,0,0,3,0,0,0,5,"BayesianPosterior",270,1.38117247276148,0.746661184835848
"TX","Travis County",0,1,0,0,8,0,"wapo",2750,2778,48453,48453,54,113,344,249,592,"Travis","Travis","TXTravis",1024266,516637,507629,832727,100091,342766,22.7,51905,0.487,18.8,86.3,0.40735731,35,"TX453","FBIDataToRight",6,23,893,"USPSDToRight",0,2,0,0,1,1,"TX",39,"SouthernLawCenterDataToRight",0,1,0,0,0,0,0,0,0,0,2,0,1,"BayesianPosterior",272,1.39310172108517,0.825196374918272
"TX","Val Verde County",0,0,1,0,0,0,"wapo",2756,2784,48465,48465,37,0,8,0,24,"Val Verde","ValVerde","TXValVerde",48879,24519,24360,47000,969,39199,30.9,36647,0.435,26.8,64,NA,NA,"TX465","FBIDataToRight",NA,1,34,"USPSDToRight",NA,NA,NA,NA,NA,NA,NA,NA,"SouthernLawCenterDataToRight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BayesianPosterior",NA,1.75423290141102,1.13551508941252
"TX","Victoria County",0,0,0,0,1,0,"wapo",2758,2786,48469,48469,204,4,10,21,67,"Victoria","Victoria","TXVictoria",86793,42349,44444,78192,6354,38113,24.6,46566,0.447,18.2,80.1,0.419084222,86,"TX469","FBIDataToRight",NA,6,68,"USPSDToRight",NA,NA,NA,NA,NA,NA,NA,NA,"SouthernLawCenterDataToRight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BayesianPosterior",NA,1.38254729169955,1.0566432932577
"TX","Webb County",0,0,1,0,1,0,"wapo",2763,2791,48479,48479,192,1,82,2,299,"Webb","Webb","TXWebb",250304,121488,128816,245148,1586,239653,36.8,34878,0.46,31.5,62.7,NA,NA,"TX479","FBIDataToRight",NA,7,330,"USPSDToRight",NA,NA,NA,NA,NA,NA,NA,NA,"SouthernLawCenterDataToRight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BayesianPosterior",NA,1.83968190320319,0.980839246558814
"UT","Cache County",0,0,0,0,1,0,"wapo",2780,2808,49005,49005,36,0,30,2,5,"Cache","Cache","UTCache",112656,55999,56657,106242,1214,11216,15.9,47367,0.423,15.8,92.4,NA,NA,"UT005","FBIDataToRight",NA,0,15,"USPSDToRight",NA,NA,NA,NA,NA,NA,NA,NA,"SouthernLawCenterDataToRight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BayesianPosterior",NA,1.48890921109046,0.991789831039791
"UT","Davis County",0,0,0,0,1,0,"wapo",2783,2811,49011,49011,36,NA,NA,NA,NA,"Davis","Davis","UTDavis",306479,153891,152588,286276,5865,25753,11.5,64840,0.384,8,95,NA,NA,"UT011","FBIDataToRight",3,1,81,"USPSDToRight",0,0,0,0,1,1,"UT",40,"SouthernLawCenterDataToRight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BayesianPosterior",275,1.93223946229231,1.00862833516028
"UT","Duchesne County",0,0,0,0,1,0,"wapo",2784,2812,49013,49013,36,0,9,0,11,"Duchesne","Duchesne","UTDuchesne",18607,9455,9152,17147,98,1117,18.7,53196,0.402,12.5,84.9,NA,NA,"UT013","FBIDataToRight",NA,1,12,"USPSDToRight",NA,NA,NA,NA,NA,NA,NA,NA,"SouthernLawCenterDataToRight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BayesianPosterior",NA,1.12426028222881,1.13906407467501
"UT","Iron County",0,0,0,0,1,0,"wapo",2788,2816,49021,49021,36,1,24,2,66,"Iron","Iron","UTIron",46163,22953,23210,43398,424,3563,22.8,39980,0.391,20.9,91,NA,NA,"UT021","FBIDataToRight",NA,0,20,"USPSDToRight",NA,NA,NA,NA,NA,NA,NA,NA,"SouthernLawCenterDataToRight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BayesianPosterior",NA,1.23519520276624,1.05572533695721
"UT","Salt Lake County",0,0,0,0,4,0,"wapo",2795,2823,49035,49035,36,NA,NA,NA,NA,"Salt Lake","SaltLake","UTSaltLake",1029655,517881,511774,922030,25350,176015,17.9,56664,0.419,13.7,88.9,NA,NA,"UT035","FBIDataToRight",4,21,838,"USPSDToRight",0,0,2,0,5,1,"UT",40,"SouthernLawCenterDataToRight",0,4,0,0,0,0,0,1,2,1,0,0,0,"BayesianPosterior",276,1.94802302429531,0.870034792136104
"UT","Utah County",0,0,0,0,4,0,"wapo",2802,2830,49049,49049,36,4,139,3,74,"Utah","Utah","UTUtah",516564,258761,257803,486520,5409,55793,15.1,54385,0.412,14.7,93.3,NA,NA,"UT049","FBIDataToRight",NA,5,149,"USPSDToRight",NA,NA,NA,NA,NA,NA,NA,NA,"SouthernLawCenterDataToRight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BayesianPosterior",NA,1.49363037254372,0.910226532795038
"UT","Weber County",0,0,0,0,1,0,"wapo",2806,2834,49057,49057,36,6,83,10,85,"Weber","Weber","UTWeber",231236,116075,115161,215618,5160,38711,17.7,53612,0.394,13.7,89.1,NA,NA,"UT057","FBIDataToRight",NA,3,115,"USPSDToRight",0,0,0,0,1,1,"UT",40,"SouthernLawCenterDataToRight",0,0,0,0,0,0,0,0,0,0,0,0,1,"BayesianPosterior",279,1.73211706828875,1.04424660747012
"VA","Arlington County",0,0,0,1,0,0,"wapo",2827,2856,51013,51013,8,27,34,37,45,"Arlington","Arlington","VAArlington",207627,103501,104126,160911,20112,31382,12,93231,0.429,7.2,92.5,NA,NA,"VA013","FBIDataToRight",NA,2,70,"USPSDToRight",NA,NA,NA,NA,NA,NA,NA,NA,"SouthernLawCenterDataToRight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BayesianPosterior",NA,2.06990483523143,1.09743254993342
"VA","Buchanan County",0,0,0,0,1,0,"wapo",2834,2864,51027,51027,90,0,4,0,18,"Buchanan","Buchanan","VABuchanan",24098,12310,11788,23293,648,95,16.1,29712,0.454,24.8,63.7,NA,NA,"VA027","FBIDataToRight",NA,3,14,"USPSDToRight",NA,NA,NA,NA,NA,NA,NA,NA,"SouthernLawCenterDataToRight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BayesianPosterior",NA,1.085583299239,1.14834212361692
"VA","Buckingham County",0,1,0,0,0,0,"wapo",2835,2865,51029,51029,59,4,5,9,3,"Buckingham","Buckingham","VABuckingham",17146,9493,7653,10743,6219,288,20.4,37568,0.418,20.5,61.6,NA,NA,"VA029","FBIDataToRight",NA,0,6,"USPSDToRight",NA,NA,NA,NA,NA,NA,NA,NA,"SouthernLawCenterDataToRight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BayesianPosterior",NA,1.62613669806421,1.23652344700526
